1,1.7896e+05,0,1.7896e+05
1.0007,1.7918e+05,0,1.7919e+05
1.0014,1.7941e+05,0,1.7941e+05
1.0021,1.7964e+05,0,1.7964e+05
1.0028,1.7987e+05,0,1.7987e+05
1.0035,1.801e+05,0,1.801e+05
1.0042,1.8032e+05,0,1.8033e+05
1.0049,1.8055e+05,0,1.8056e+05
1.0056,1.8078e+05,0,1.8079e+05
1.0063,1.8101e+05,0,1.8102e+05
1.0069,1.8124e+05,0,1.8125e+05
1.0076,1.8146e+05,0,1.8148e+05
1.0083,1.8169e+05,0,1.817e+05
1.009,1.8192e+05,0,1.8193e+05
1.0097,1.8215e+05,0,1.8216e+05
1.0104,1.8238e+05,0,1.8239e+05
1.0111,1.826e+05,0,1.8262e+05
1.0118,1.8283e+05,0,1.8285e+05
1.0125,1.8306e+05,0,1.8308e+05
1.0132,1.8329e+05,0,1.8331e+05
1.0139,1.8352e+05,0,1.8354e+05
1.0146,1.8374e+05,0,1.8377e+05
1.0153,1.8397e+05,0,1.8399e+05
1.016,1.842e+05,0,1.8422e+05
1.0167,1.8443e+05,0,1.8445e+05
1.0174,1.8466e+05,0,1.8468e+05
1.0181,1.8488e+05,0,1.8491e+05
1.0188,1.8511e+05,0,1.8514e+05
1.0194,1.8534e+05,0,1.8537e+05
1.0201,1.8557e+05,0,1.856e+05
1.0208,1.858e+05,0,1.8583e+05
1.0215,1.8602e+05,0,1.8606e+05
1.0222,1.8625e+05,0,1.8628e+05
1.0229,1.8648e+05,0,1.8651e+05
1.0236,1.8671e+05,0,1.8674e+05
1.0243,1.8694e+05,0,1.8697e+05
1.025,1.8716e+05,0,1.872e+05
1.0257,1.8739e+05,0,1.8743e+05
1.0264,1.8762e+05,0,1.8766e+05
1.0271,1.8785e+05,0,1.8789e+05
1.0278,1.8808e+05,0,1.8812e+05
1.0285,1.883e+05,0,1.8835e+05
1.0292,1.8853e+05,0,1.8857e+05
1.0299,1.8876e+05,0,1.888e+05
1.0306,1.8899e+05,0,1.8903e+05
1.0313,1.8922e+05,0,1.8926e+05
1.0319,1.8944e+05,0,1.8949e+05
1.0326,1.8967e+05,0,1.8972e+05
1.0333,1.899e+05,0,1.8995e+05
1.034,1.9013e+05,0,1.9018e+05
1.0347,1.9036e+05,0,1.9041e+05
1.0354,1.9058e+05,0,1.9064e+05
1.0361,1.9081e+05,0,1.9086e+05
1.0368,1.9104e+05,0,1.9109e+05
1.0375,1.9127e+05,0,1.9132e+05
1.0382,1.915e+05,0,1.9155e+05
1.0389,1.9172e+05,0,1.9178e+05
1.0396,1.9195e+05,0,1.9201e+05
1.0403,1.9218e+05,0,1.9224e+05
1.041,1.9241e+05,0,1.9247e+05
1.0417,1.9264e+05,0,1.927e+05
