"Start Time (JDate)","Stop Time (JDate)","Duration (sec)"
2458417.64310269,2458417.64991630,588.696
2458417.81977243,2458417.88702165,5810.333
2458418.00461257,2458418.10436640,8618.731
2458418.67369081,2458418.68753938,1196.517
2458418.85081517,2458418.92792094,6661.938
2458419.03754445,2458419.13156613,8123.473
2458419.69773056,2458419.71689675,1655.959
2458419.87453081,2458419.95659747,7090.559
2458420.06387417,2458420.14920316,7372.424
2458420.71468776,2458420.73779982,1996.882
2458420.89086473,2458420.97464045,7238.222
2458421.08329350,2458421.15781644,6438.782
2458421.72443515,2458421.74968957,2181.982
2458421.89975051,2458421.98307564,7199.291
2458422.09483388,2458422.15876513,5523.661
2458422.72692669,2458422.75225961,2188.765
2458422.90113700,2458422.98241143,7022.110
2458423.09674334,2458423.15449896,4990.085
2458423.72216138,2458423.74560249,2025.312
2458423.89502279,2458423.97277579,6717.859
2458424.08777859,2458424.14667044,5088.256
2458424.71018391,2458424.73017257,1727.021
2458424.88147950,2458424.95399518,6265.355
2458425.06896561,2458425.13391506,5611.632
2458425.69109329,2458425.70666234,1345.166
2458425.86065050,2458425.92568263,5618.776
2458426.04231608,2458426.11363252,6161.741
2458426.66506598,2458426.67579108,926.648
2458426.83272717,2458426.88750932,4733.178
2458427.00912148,2458427.08420210,6486.965
2458427.63251031,2458427.63793694,468.861
2458427.79791851,2458427.83994455,3631.050
2458427.96991935,2458428.04482513,6471.860
2458428.75642987,2458428.78507805,2475.202
2458428.92487224,2458428.99475911,6038.225
2458429.70846931,2458429.72563143,1482.807
2458429.87400080,2458429.93310023,5106.191
2458430.05860416,2458430.10443900,3960.130
2458430.65435012,2458430.66269582,721.068
2458430.81728899,2458430.86011455,3700.129
2458430.98842110,2458431.05291613,5572.370
2458431.75472604,2458431.78013590,2195.412
2458431.91998054,2458431.98124539,5293.284
2458432.68636850,2458432.69858987,1055.927
2458432.84804619,2458432.89465805,4027.265
2458433.02400881,2458433.07168127,4118.901
2458433.61317747,2458433.61510759,166.763
2458433.77131886,2458433.79838104,2338.172
2458433.93569423,2458433.99219740,4881.874
2458434.68935203,2458434.70119324,1023.080
2458434.84904937,2458434.89157690,3674.379
2458435.02628731,2458435.06139965,3033.706
2458435.75882039,2458435.78121663,1935.035
2458435.92061414,2458435.97021268,4285.314
2458436.66388115,2458436.67187409,690.590
2458436.82083867,2458436.85385805,2852.874
2458436.98992885,2458437.02916661,3390.143
2458437.71798874,2458437.73217273,1225.497
2458437.87579835,2458437.91548554,3428.973
2458438.61147104,2458438.61268639,105.006
2458438.76452223,2458438.78473201,1746.125
2458438.92452048,2458438.96414431,3423.499
2458439.64992011,2458439.65553227,484.890
2458439.80353342,2458439.82843933,2151.870
2458439.96922841,2458439.99810162,2494.645
2458440.68147349,2458440.68974039,714.261
