1,6.9943e+07,0,6.9943e+07
1.0007,6.9943e+07,0,6.9943e+07
1.0014,6.9944e+07,0,6.9944e+07
1.0021,6.9944e+07,0,6.9944e+07
1.0028,6.9944e+07,0,6.9944e+07
1.0035,6.9944e+07,0,6.9944e+07
1.0042,6.9944e+07,0,6.9944e+07
1.0049,6.9945e+07,0,6.9945e+07
1.0056,6.9945e+07,0,6.9945e+07
1.0063,6.9945e+07,0,6.9945e+07
1.0069,6.9945e+07,0,6.9945e+07
1.0076,6.9946e+07,0,6.9946e+07
1.0083,6.9946e+07,0,6.9946e+07
1.009,6.9946e+07,0,6.9946e+07
1.0097,6.9946e+07,0,6.9946e+07
1.0104,6.9947e+07,0,6.9947e+07
1.0111,6.9947e+07,0,6.9947e+07
1.0118,6.9947e+07,0,6.9947e+07
1.0125,6.9947e+07,0,6.9947e+07
1.0132,6.9947e+07,0,6.9947e+07
1.0139,6.9948e+07,0,6.9948e+07
1.0146,6.9948e+07,0,6.9948e+07
1.0153,6.9948e+07,0,6.9948e+07
1.016,6.9948e+07,0,6.9948e+07
1.0167,6.9949e+07,0,6.9949e+07
1.0174,6.9949e+07,0,6.9949e+07
1.0181,6.9949e+07,0,6.9949e+07
1.0188,6.9949e+07,0,6.9949e+07
1.0194,6.9949e+07,0,6.9949e+07
1.0201,6.995e+07,0,6.995e+07
1.0208,6.995e+07,0,6.995e+07
1.0215,6.995e+07,0,6.995e+07
1.0222,6.995e+07,0,6.995e+07
1.0229,6.9951e+07,0,6.9951e+07
1.0236,6.9951e+07,0,6.9951e+07
1.0243,6.9951e+07,0,6.9951e+07
1.025,6.9951e+07,0,6.9951e+07
1.0257,6.9952e+07,0,6.9952e+07
1.0264,6.9952e+07,0,6.9952e+07
1.0271,6.9952e+07,0,6.9952e+07
1.0278,6.9952e+07,0,6.9952e+07
1.0285,6.9952e+07,0,6.9952e+07
1.0292,6.9953e+07,0,6.9953e+07
1.0299,6.9953e+07,0,6.9953e+07
1.0306,6.9953e+07,0,6.9953e+07
1.0313,6.9953e+07,0,6.9953e+07
1.0319,6.9954e+07,0,6.9954e+07
1.0326,6.9954e+07,0,6.9954e+07
1.0333,6.9954e+07,0,6.9954e+07
1.034,6.9954e+07,0,6.9954e+07
1.0347,6.9955e+07,0,6.9955e+07
1.0354,6.9955e+07,0,6.9955e+07
1.0361,6.9955e+07,0,6.9955e+07
1.0368,6.9955e+07,0,6.9955e+07
1.0375,6.9955e+07,0,6.9955e+07
1.0382,6.9956e+07,0,6.9956e+07
1.0389,6.9956e+07,0,6.9956e+07
1.0396,6.9956e+07,0,6.9956e+07
1.0403,6.9956e+07,0,6.9956e+07
1.041,6.9957e+07,0,6.9957e+07
1.0417,6.9957e+07,0,6.9957e+07
1.0424,6.9957e+07,0,6.9957e+07
1.0431,6.9957e+07,0,6.9957e+07
1.0438,6.9958e+07,0,6.9958e+07
1.0444,6.9958e+07,0,6.9958e+07
1.0451,6.9958e+07,0,6.9958e+07
1.0458,6.9958e+07,0,6.9958e+07
1.0465,6.9958e+07,0,6.9958e+07
1.0472,6.9959e+07,0,6.9959e+07
1.0479,6.9959e+07,0,6.9959e+07
1.0486,6.9959e+07,0,6.9959e+07
1.0493,6.9959e+07,0,6.9959e+07
1.05,6.996e+07,0,6.996e+07
1.0507,6.996e+07,0,6.996e+07
1.0514,6.996e+07,0,6.996e+07
1.0521,6.996e+07,0,6.996e+07
1.0528,6.996e+07,0,6.996e+07
1.0535,6.9961e+07,0,6.9961e+07
1.0542,6.9961e+07,0,6.9961e+07
1.0549,6.9961e+07,0,6.9961e+07
1.0556,6.9961e+07,0,6.9961e+07
1.0562,6.9962e+07,0,6.9962e+07
1.0569,6.9962e+07,0,6.9962e+07
1.0576,6.9962e+07,0,6.9962e+07
1.0583,6.9962e+07,0,6.9962e+07
1.059,6.9963e+07,0,6.9963e+07
1.0597,6.9963e+07,0,6.9963e+07
1.0604,6.9963e+07,0,6.9963e+07
1.0611,6.9963e+07,0,6.9963e+07
1.0618,6.9963e+07,0,6.9963e+07
1.0625,6.9964e+07,0,6.9964e+07
1.0632,6.9964e+07,0,6.9964e+07
1.0639,6.9964e+07,0,6.9964e+07
1.0646,6.9964e+07,0,6.9964e+07
1.0653,6.9965e+07,0,6.9965e+07
1.066,6.9965e+07,0,6.9965e+07
1.0667,6.9965e+07,0,6.9965e+07
1.0674,6.9965e+07,0,6.9965e+07
1.0681,6.9966e+07,0,6.9966e+07
1.0688,6.9966e+07,0,6.9966e+07
1.0694,6.9966e+07,0,6.9966e+07
1.0701,6.9966e+07,0,6.9966e+07
1.0708,6.9966e+07,0,6.9966e+07
1.0715,6.9967e+07,0,6.9967e+07
1.0722,6.9967e+07,0,6.9967e+07
1.0729,6.9967e+07,0,6.9967e+07
1.0736,6.9967e+07,0,6.9967e+07
1.0743,6.9968e+07,0,6.9968e+07
1.075,6.9968e+07,0,6.9968e+07
1.0757,6.9968e+07,0,6.9968e+07
1.0764,6.9968e+07,0,6.9968e+07
1.0771,6.9969e+07,0,6.9969e+07
1.0778,6.9969e+07,0,6.9969e+07
1.0785,6.9969e+07,0,6.9969e+07
1.0792,6.9969e+07,0,6.9969e+07
1.0799,6.9969e+07,0,6.9969e+07
1.0806,6.997e+07,0,6.997e+07
1.0813,6.997e+07,0,6.997e+07
1.0819,6.997e+07,0,6.997e+07
1.0826,6.997e+07,0,6.997e+07
1.0833,6.9971e+07,0,6.9971e+07
1.084,6.9971e+07,0,6.9971e+07
1.0847,6.9971e+07,0,6.9971e+07
1.0854,6.9971e+07,0,6.9971e+07
1.0861,6.9971e+07,0,6.9971e+07
1.0868,6.9972e+07,0,6.9972e+07
1.0875,6.9972e+07,0,6.9972e+07
1.0882,6.9972e+07,0,6.9972e+07
1.0889,6.9972e+07,0,6.9972e+07
1.0896,6.9973e+07,0,6.9973e+07
1.0903,6.9973e+07,0,6.9973e+07
1.091,6.9973e+07,0,6.9973e+07
1.0917,6.9973e+07,0,6.9973e+07
1.0924,6.9974e+07,0,6.9974e+07
1.0931,6.9974e+07,0,6.9974e+07
1.0938,6.9974e+07,0,6.9974e+07
1.0944,6.9974e+07,0,6.9974e+07
1.0951,6.9974e+07,0,6.9974e+07
1.0958,6.9975e+07,0,6.9975e+07
1.0965,6.9975e+07,0,6.9975e+07
1.0972,6.9975e+07,0,6.9975e+07
1.0979,6.9975e+07,0,6.9975e+07
1.0986,6.9976e+07,0,6.9976e+07
1.0993,6.9976e+07,0,6.9976e+07
1.1,6.9976e+07,0,6.9976e+07
1.1007,6.9976e+07,0,6.9976e+07
1.1014,6.9977e+07,0,6.9977e+07
1.1021,6.9977e+07,0,6.9977e+07
1.1028,6.9977e+07,0,6.9977e+07
1.1035,6.9977e+07,0,6.9977e+07
1.1042,6.9977e+07,0,6.9977e+07
1.1049,6.9978e+07,0,6.9978e+07
1.1056,6.9978e+07,0,6.9978e+07
1.1063,6.9978e+07,0,6.9978e+07
1.1069,6.9978e+07,0,6.9978e+07
1.1076,6.9979e+07,0,6.9979e+07
1.1083,6.9979e+07,0,6.9979e+07
1.109,6.9979e+07,0,6.9979e+07
1.1097,6.9979e+07,0,6.9979e+07
1.1104,6.9979e+07,0,6.9979e+07
1.1111,6.998e+07,0,6.998e+07
1.1118,6.998e+07,0,6.998e+07
1.1125,6.998e+07,0,6.998e+07
1.1132,6.998e+07,0,6.998e+07
1.1139,6.9981e+07,0,6.9981e+07
1.1146,6.9981e+07,0,6.9981e+07
1.1153,6.9981e+07,0,6.9981e+07
1.116,6.9981e+07,0,6.9981e+07
1.1167,6.9982e+07,0,6.9982e+07
1.1174,6.9982e+07,0,6.9982e+07
1.1181,6.9982e+07,0,6.9982e+07
1.1187,6.9982e+07,0,6.9982e+07
1.1194,6.9982e+07,0,6.9982e+07
1.1201,6.9983e+07,0,6.9983e+07
1.1208,6.9983e+07,0,6.9983e+07
1.1215,6.9983e+07,0,6.9983e+07
1.1222,6.9983e+07,0,6.9983e+07
1.1229,6.9984e+07,0,6.9984e+07
1.1236,6.9984e+07,0,6.9984e+07
1.1243,6.9984e+07,0,6.9984e+07
1.125,6.9984e+07,0,6.9984e+07
1.1257,6.9985e+07,0,6.9985e+07
1.1264,6.9985e+07,0,6.9985e+07
1.1271,6.9985e+07,0,6.9985e+07
1.1278,6.9985e+07,0,6.9985e+07
1.1285,6.9985e+07,0,6.9985e+07
1.1292,6.9986e+07,0,6.9986e+07
1.1299,6.9986e+07,0,6.9986e+07
1.1306,6.9986e+07,0,6.9986e+07
1.1313,6.9986e+07,0,6.9986e+07
1.1319,6.9987e+07,0,6.9987e+07
1.1326,6.9987e+07,0,6.9987e+07
1.1333,6.9987e+07,0,6.9987e+07
1.134,6.9987e+07,0,6.9987e+07
1.1347,6.9988e+07,0,6.9988e+07
1.1354,6.9988e+07,0,6.9988e+07
1.1361,6.9988e+07,0,6.9988e+07
1.1368,6.9988e+07,0,6.9988e+07
1.1375,6.9988e+07,0,6.9988e+07
1.1382,6.9989e+07,0,6.9989e+07
1.1389,6.9989e+07,0,6.9989e+07
1.1396,6.9989e+07,0,6.9989e+07
1.1403,6.9989e+07,0,6.9989e+07
1.141,6.999e+07,0,6.999e+07
1.1417,6.999e+07,0,6.999e+07
1.1424,6.999e+07,0,6.999e+07
1.1431,6.999e+07,0,6.999e+07
1.1438,6.999e+07,0,6.999e+07
1.1444,6.9991e+07,0,6.9991e+07
1.1451,6.9991e+07,0,6.9991e+07
1.1458,6.9991e+07,0,6.9991e+07
1.1465,6.9991e+07,0,6.9991e+07
1.1472,6.9992e+07,0,6.9992e+07
1.1479,6.9992e+07,0,6.9992e+07
1.1486,6.9992e+07,0,6.9992e+07
1.1493,6.9992e+07,0,6.9992e+07
1.15,6.9993e+07,0,6.9993e+07
1.1507,6.9993e+07,0,6.9993e+07
1.1514,6.9993e+07,0,6.9993e+07
1.1521,6.9993e+07,0,6.9993e+07
1.1528,6.9993e+07,0,6.9993e+07
1.1535,6.9994e+07,0,6.9994e+07
1.1542,6.9994e+07,0,6.9994e+07
1.1549,6.9994e+07,0,6.9994e+07
1.1556,6.9994e+07,0,6.9994e+07
1.1563,6.9995e+07,0,6.9995e+07
1.1569,6.9995e+07,0,6.9995e+07
1.1576,6.9995e+07,0,6.9995e+07
1.1583,6.9995e+07,0,6.9995e+07
1.159,6.9996e+07,0,6.9996e+07
1.1597,6.9996e+07,0,6.9996e+07
1.1604,6.9996e+07,0,6.9996e+07
1.1611,6.9996e+07,0,6.9996e+07
1.1618,6.9996e+07,0,6.9996e+07
1.1625,6.9997e+07,0,6.9997e+07
1.1632,6.9997e+07,0,6.9997e+07
1.1639,6.9997e+07,0,6.9997e+07
1.1646,6.9997e+07,0,6.9997e+07
1.1653,6.9998e+07,0,6.9998e+07
1.166,6.9998e+07,0,6.9998e+07
1.1667,6.9998e+07,0,6.9998e+07
1.1674,6.9998e+07,0,6.9998e+07
1.1681,6.9999e+07,0,6.9999e+07
1.1688,6.9999e+07,0,6.9999e+07
1.1694,6.9999e+07,0,6.9999e+07
1.1701,6.9999e+07,0,6.9999e+07
1.1708,6.9999e+07,0,6.9999e+07
1.1715,7e+07,0,7e+07
1.1722,7e+07,0,7e+07
1.1729,7e+07,0,7e+07
1.1736,7e+07,0,7e+07
1.1743,7.0001e+07,0,7.0001e+07
1.175,7.0001e+07,0,7.0001e+07
1.1757,7.0001e+07,0,7.0001e+07
1.1764,7.0001e+07,0,7.0001e+07
1.1771,7.0001e+07,0,7.0001e+07
1.1778,7.0002e+07,0,7.0002e+07
1.1785,7.0002e+07,0,7.0002e+07
1.1792,7.0002e+07,0,7.0002e+07
1.1799,7.0002e+07,0,7.0002e+07
1.1806,7.0003e+07,0,7.0003e+07
1.1812,7.0003e+07,0,7.0003e+07
1.1819,7.0003e+07,0,7.0003e+07
1.1826,7.0003e+07,0,7.0003e+07
1.1833,7.0004e+07,0,7.0004e+07
1.184,7.0004e+07,0,7.0004e+07
1.1847,7.0004e+07,0,7.0004e+07
1.1854,7.0004e+07,0,7.0004e+07
1.1861,7.0004e+07,0,7.0004e+07
1.1868,7.0005e+07,0,7.0005e+07
1.1875,7.0005e+07,0,7.0005e+07
1.1882,7.0005e+07,0,7.0005e+07
1.1889,7.0005e+07,0,7.0005e+07
1.1896,7.0006e+07,0,7.0006e+07
1.1903,7.0006e+07,0,7.0006e+07
1.191,7.0006e+07,0,7.0006e+07
1.1917,7.0006e+07,0,7.0006e+07
1.1924,7.0007e+07,0,7.0007e+07
1.1931,7.0007e+07,0,7.0007e+07
1.1938,7.0007e+07,0,7.0007e+07
1.1944,7.0007e+07,0,7.0007e+07
1.1951,7.0007e+07,0,7.0007e+07
1.1958,7.0008e+07,0,7.0008e+07
1.1965,7.0008e+07,0,7.0008e+07
1.1972,7.0008e+07,0,7.0008e+07
1.1979,7.0008e+07,0,7.0008e+07
1.1986,7.0009e+07,0,7.0009e+07
1.1993,7.0009e+07,0,7.0009e+07
1.2,7.0009e+07,0,7.0009e+07
1.2007,7.0009e+07,0,7.0009e+07
1.2014,7.0009e+07,0,7.0009e+07
1.2021,7.001e+07,0,7.001e+07
1.2028,7.001e+07,0,7.001e+07
1.2035,7.001e+07,0,7.001e+07
1.2042,7.001e+07,0,7.001e+07
1.2049,7.0011e+07,0,7.0011e+07
1.2056,7.0011e+07,0,7.0011e+07
1.2063,7.0011e+07,0,7.0011e+07
1.2069,7.0011e+07,0,7.0011e+07
1.2076,7.0012e+07,0,7.0012e+07
1.2083,7.0012e+07,0,7.0012e+07
1.209,7.0012e+07,0,7.0012e+07
1.2097,7.0012e+07,0,7.0012e+07
1.2104,7.0012e+07,0,7.0012e+07
1.2111,7.0013e+07,0,7.0013e+07
1.2118,7.0013e+07,0,7.0013e+07
1.2125,7.0013e+07,0,7.0013e+07
1.2132,7.0013e+07,0,7.0013e+07
1.2139,7.0014e+07,0,7.0014e+07
1.2146,7.0014e+07,0,7.0014e+07
1.2153,7.0014e+07,0,7.0014e+07
1.216,7.0014e+07,0,7.0014e+07
1.2167,7.0015e+07,0,7.0015e+07
1.2174,7.0015e+07,0,7.0015e+07
1.2181,7.0015e+07,0,7.0015e+07
1.2188,7.0015e+07,0,7.0015e+07
1.2194,7.0015e+07,0,7.0015e+07
1.2201,7.0016e+07,0,7.0016e+07
1.2208,7.0016e+07,0,7.0016e+07
1.2215,7.0016e+07,0,7.0016e+07
1.2222,7.0016e+07,0,7.0016e+07
1.2229,7.0017e+07,0,7.0017e+07
1.2236,7.0017e+07,0,7.0017e+07
1.2243,7.0017e+07,0,7.0017e+07
1.225,7.0017e+07,0,7.0017e+07
1.2257,7.0018e+07,0,7.0018e+07
1.2264,7.0018e+07,0,7.0018e+07
1.2271,7.0018e+07,0,7.0018e+07
1.2278,7.0018e+07,0,7.0018e+07
1.2285,7.0018e+07,0,7.0018e+07
1.2292,7.0019e+07,0,7.0019e+07
1.2299,7.0019e+07,0,7.0019e+07
1.2306,7.0019e+07,0,7.0019e+07
1.2313,7.0019e+07,0,7.0019e+07
1.2319,7.002e+07,0,7.002e+07
1.2326,7.002e+07,0,7.002e+07
1.2333,7.002e+07,0,7.002e+07
1.234,7.002e+07,0,7.002e+07
1.2347,7.002e+07,0,7.002e+07
1.2354,7.0021e+07,0,7.0021e+07
1.2361,7.0021e+07,0,7.0021e+07
1.2368,7.0021e+07,0,7.0021e+07
1.2375,7.0021e+07,0,7.0021e+07
1.2382,7.0022e+07,0,7.0022e+07
1.2389,7.0022e+07,0,7.0022e+07
1.2396,7.0022e+07,0,7.0022e+07
1.2403,7.0022e+07,0,7.0022e+07
1.241,7.0023e+07,0,7.0023e+07
1.2417,7.0023e+07,0,7.0023e+07
1.2424,7.0023e+07,0,7.0023e+07
1.2431,7.0023e+07,0,7.0023e+07
1.2437,7.0023e+07,0,7.0023e+07
1.2444,7.0024e+07,0,7.0024e+07
1.2451,7.0024e+07,0,7.0024e+07
1.2458,7.0024e+07,0,7.0024e+07
1.2465,7.0024e+07,0,7.0024e+07
1.2472,7.0025e+07,0,7.0025e+07
1.2479,7.0025e+07,0,7.0025e+07
1.2486,7.0025e+07,0,7.0025e+07
1.2493,7.0025e+07,0,7.0025e+07
1.25,7.0026e+07,0,7.0026e+07
1.2507,7.0026e+07,0,7.0026e+07
1.2514,7.0026e+07,0,7.0026e+07
1.2521,7.0026e+07,0,7.0026e+07
1.2528,7.0026e+07,0,7.0026e+07
1.2535,7.0027e+07,0,7.0027e+07
1.2542,7.0027e+07,0,7.0027e+07
1.2549,7.0027e+07,0,7.0027e+07
1.2556,7.0027e+07,0,7.0027e+07
1.2563,7.0028e+07,0,7.0028e+07
1.2569,7.0028e+07,0,7.0028e+07
1.2576,7.0028e+07,0,7.0028e+07
1.2583,7.0028e+07,0,7.0028e+07
1.259,7.0029e+07,0,7.0029e+07
1.2597,7.0029e+07,0,7.0029e+07
1.2604,7.0029e+07,0,7.0029e+07
1.2611,7.0029e+07,0,7.0029e+07
1.2618,7.0029e+07,0,7.0029e+07
1.2625,7.003e+07,0,7.003e+07
1.2632,7.003e+07,0,7.003e+07
1.2639,7.003e+07,0,7.003e+07
1.2646,7.003e+07,0,7.003e+07
1.2653,7.0031e+07,0,7.0031e+07
1.266,7.0031e+07,0,7.0031e+07
1.2667,7.0031e+07,0,7.0031e+07
1.2674,7.0031e+07,0,7.0031e+07
1.2681,7.0031e+07,0,7.0031e+07
1.2688,7.0032e+07,0,7.0032e+07
1.2694,7.0032e+07,0,7.0032e+07
1.2701,7.0032e+07,0,7.0032e+07
1.2708,7.0032e+07,0,7.0032e+07
1.2715,7.0033e+07,0,7.0033e+07
1.2722,7.0033e+07,0,7.0033e+07
